fake_year,id,date,precip,max_temp_degF,min_temp_degF,new,depth_in,timestamp,year,month,week,julian_day,winter_day,winter,daily_percent_rank,percentile_label
1991-03-06,19337,2009-03-06,0.18,36,15,0,78,2009-03-06T18:30:02Z,2009,3,10,65,-185,2008-2009,0.65625,Percentile: 65.6
1991-03-06,19910,2010-03-06,0,28,14,0,98,2010-03-06T18:30:01Z,2010,3,10,65,-185,2009-2010,0.921875,Percentile: 92.2
1991-03-06,20270,2011-03-06,0.95,39,23,0.5,70,2011-03-06T18:30:02Z,2011,3,10,65,-185,2010-2011,0.484375,Percentile: 48.4
1991-03-06,20629,2012-03-06,0,16,-3,0,77,2012-03-06T18:30:02Z,2012,3,10,66,-184,2011-2012,0.640625,Percentile: 64.1
1991-03-06,21117,2013-03-06,0,24,19,0,66,2013-03-06T18:30:01Z,2013,3,10,65,-185,2012-2013,0.421875,Percentile: 42.2
1991-03-06,21475,2014-03-06,0,14,-9,0,62,2014-03-06T18:30:02Z,2014,3,10,65,-185,2013-2014,0.296875,Percentile: 29.7
1991-03-06,21834,2015-03-06,0,6,-11,0,78,2018-01-05T12:55:40Z,2015,3,10,65,-185,2014-2015,0.65625,Percentile: 65.6
1991-03-06,22191,2016-03-06,0,21,9,0,34,2016-03-06T18:30:02Z,2016,3,10,66,-184,2015-2016,0.03125,Percentile: 3.1
1991-03-06,22535,2017-03-06,0,35,14,0,64,2017-03-06T18:30:02Z,2017,3,10,65,-185,2016-2017,0.359375,Percentile: 35.9
1991-03-06,23217,2019-03-06,0,12,-5,0,108,2019-03-06T23:30:02Z,2019,3,10,65,-185,2018-2019,0.96875,Percentile: 96.9
1991-03-06,23919,2021-03-06,0,10,-2,0,56,2021-03-06T23:30:02Z,2021,3,10,65,-185,2020-2021,0.1875,Percentile: 18.8
1991-03-06,24272,2022-03-06,0,48,19,0,46,2022-03-06T23:30:02Z,2022,3,10,65,-185,2021-2022,0.140625,Percentile: 14.1
1991-03-07,127,1955-03-07,0,18,-5,0,52,2002-10-10T12:46:18Z,1955,3,10,66,-184,1954-1955,0.2,Percentile: 20
1991-03-07,493,1956-03-07,0.62,30,13,6,46,2002-10-10T12:46:18Z,1956,3,10,67,-183,1955-1956,0.15384615384615385,Percentile: 15.4
1991-03-07,858,1957-03-07,0,26,16,0,27,2002-10-10T12:46:18Z,1957,3,10,66,-184,1956-1957,0.015384615384615385,Percentile: 1.5
1991-03-07,1223,1958-03-07,0.28,20,8,4,64,2002-10-10T12:46:18Z,1958,3,10,66,-184,1957-1958,0.36923076923076925,Percentile: 36.9
1991-03-07,1588,1959-03-07,0.1,28,2,1,65,2002-10-10T12:46:18Z,1959,3,10,66,-184,1958-1959,0.4,Percentile: 40
1991-03-07,1954,1960-03-07,0,17,4,0,70,2002-10-10T12:46:18Z,1960,3,10,67,-183,1959-1960,0.47692307692307695,Percentile: 47.7
1991-03-07,2319,1961-03-07,0,32,12,0,12,2002-10-10T12:46:18Z,1961,3,10,66,-184,1960-1961,0,Percentile: 0
1991-03-07,2684,1962-03-07,0,30,10,0,56,2002-10-10T12:46:18Z,1962,3,10,66,-184,1961-1962,0.2153846153846154,Percentile: 21.5
1991-03-07,3049,1963-03-07,0.36,20,12,4,80,2002-10-10T12:46:18Z,1963,3,10,66,-184,1962-1963,0.6923076923076923,Percentile: 69.2
1991-03-07,3384,1964-03-07,0,37,8,0,30,2002-10-10T12:46:18Z,1964,3,10,67,-183,1963-1964,0.046153846153846156,Percentile: 4.6
1991-03-07,3719,1965-03-07,0,31,25,0,36,2002-10-10T12:46:18Z,1965,3,10,66,-184,1964-1965,0.07692307692307693,Percentile: 7.7
1991-03-07,4084,1966-03-07,0.12,18,10,3,79,2002-10-10T12:46:18Z,1966,3,10,66,-184,1965-1966,0.676923076923077,Percentile: 67.7
1991-03-07,4449,1967-03-07,0.25,23,11,3,71,2002-10-10T12:46:18Z,1967,3,10,66,-184,1966-1967,0.5230769230769231,Percentile: 52.3
1991-03-07,4815,1968-03-07,0,13,-3,0,86,2002-10-10T12:46:18Z,1968,3,10,67,-183,1967-1968,0.8461538461538461,Percentile: 84.6
1991-03-07,5180,1969-03-07,0,7,-1,0,108,2002-10-10T12:46:18Z,1969,3,10,66,-184,1968-1969,0.9846153846153847,Percentile: 98.5
1991-03-07,5545,1970-03-07,0,22,11,0,75,2002-10-10T12:46:18Z,1970,3,10,66,-184,1969-1970,0.5538461538461539,Percentile: 55.4
1991-03-07,5910,1971-03-07,0.5,19,12,5,110,2002-10-10T12:46:18Z,1971,3,10,66,-184,1970-1971,1,Percentile: 100
1991-03-07,6276,1972-03-07,0.16,27,-8,1.5,85,2002-10-10T12:46:18Z,1972,3,10,67,-183,1971-1972,0.7692307692307693,Percentile: 76.9
1991-03-07,6641,1973-03-07,0.01,39,22,0,81,2002-10-10T12:46:18Z,1973,3,10,66,-184,1972-1973,0.7076923076923077,Percentile: 70.8
1991-03-07,7006,1974-03-07,0,45,34,0,36,2002-10-10T12:46:18Z,1974,3,10,66,-184,1973-1974,0.07692307692307693,Percentile: 7.7
1991-03-07,7371,1975-03-07,0.1,26,19,1,85,2002-10-10T12:46:18Z,1975,3,10,66,-184,1974-1975,0.7692307692307693,Percentile: 76.9
1991-03-07,7554,1976-03-07,0.16,17,10,2,64,2002-10-10T12:46:18Z,1976,3,10,67,-183,1975-1976,0.36923076923076925,Percentile: 36.9
1991-03-07,7919,1977-03-07,0.12,23,16,1,94,2002-10-10T12:46:18Z,1977,3,10,66,-184,1976-1977,0.9230769230769231,Percentile: 92.3
1991-03-07,8284,1978-03-07,0,5,-5,0,88,2002-10-10T12:46:18Z,1978,3,10,66,-184,1977-1978,0.8769230769230769,Percentile: 87.7
1991-03-07,8649,1979-03-07,0.04,37,22,0,70,2002-10-10T12:46:18Z,1979,3,10,66,-184,1978-1979,0.47692307692307695,Percentile: 47.7
1991-03-07,9015,1980-03-07,0.1,21,10,2,39,2002-10-10T12:46:18Z,1980,3,10,67,-183,1979-1980,0.1076923076923077,Percentile: 10.8
1991-03-07,9380,1981-03-07,0.2,29,15,2,60,2002-10-10T12:46:18Z,1981,3,10,66,-184,1980-1981,0.26153846153846155,Percentile: 26.2
1991-03-07,9745,1982-03-07,0.6,28,17,5,107,2002-10-10T12:46:18Z,1982,3,10,66,-184,1981-1982,0.9692307692307692,Percentile: 96.9
1991-03-07,10110,1983-03-07,0.15,45,20,0,27,2002-10-10T12:46:18Z,1983,3,10,66,-184,1982-1983,0.015384615384615385,Percentile: 1.5
1991-03-07,10476,1984-03-07,0,18,-2,0,76,2002-10-10T12:46:18Z,1984,3,10,67,-183,1983-1984,0.5846153846153846,Percentile: 58.5
1991-03-07,10841,1985-03-07,0,16,5,0,62,2002-10-10T12:46:18Z,1985,3,10,66,-184,1984-1985,0.3076923076923077,Percentile: 30.8
1991-03-07,11206,1986-03-07,0.23,18,-7,6,76,2002-10-10T12:46:18Z,1986,3,10,66,-184,1985-1986,0.5846153846153846,Percentile: 58.5
1991-03-07,11571,1987-03-07,0,39,21,0,83,2002-10-10T12:46:18Z,1987,3,10,66,-184,1986-1987,0.7384615384615385,Percentile: 73.8
1991-03-07,11937,1988-03-07,0.05,30,20,0.5,59,2002-10-10T12:46:18Z,1988,3,10,67,-183,1987-1988,0.24615384615384617,Percentile: 24.6
1991-03-07,12302,1989-03-07,0,45,-20,0,68,2002-10-10T12:46:18Z,1989,3,10,66,-184,1988-1989,0.4461538461538462,Percentile: 44.6
1991-03-07,12667,1990-03-07,0,6,-8,0,60,2002-10-10T12:46:18Z,1990,3,10,66,-184,1989-1990,0.26153846153846155,Percentile: 26.2
1991-03-07,13032,1991-03-07,0.65,31,17,2,44,2002-10-10T12:46:18Z,1991,3,10,66,-184,1990-1991,0.13846153846153847,Percentile: 13.8
1991-03-07,13398,1992-03-07,0.34,39,16,NA,60,2002-10-10T12:46:18Z,1992,3,10,67,-183,1991-1992,0.26153846153846155,Percentile: 26.2
1991-03-07,13763,1993-03-07,0.25,17,5,2,62,2002-10-10T12:46:18Z,1993,3,10,66,-184,1992-1993,0.3076923076923077,Percentile: 30.8
1991-03-07,14128,1994-03-07,0,28,17,0,81,2002-10-10T12:46:18Z,1994,3,10,66,-184,1993-1994,0.7076923076923077,Percentile: 70.8
1991-03-07,14493,1995-03-07,0.03,35,23,0,46,2002-10-10T12:46:18Z,1995,3,10,66,-184,1994-1995,0.15384615384615385,Percentile: 15.4
1991-03-07,14859,1996-03-07,0.16,13,7,2,85,2002-10-10T12:46:18Z,1996,3,10,67,-183,1995-1996,0.7692307692307693,Percentile: 76.9
1991-03-07,15224,1997-03-07,0.31,11,0,4,69,2002-10-10T12:46:18Z,1997,3,10,66,-184,1996-1997,0.46153846153846156,Percentile: 46.2
1991-03-07,15589,1998-03-07,0.22,23,14,1,86,2002-10-10T12:46:18Z,1998,3,10,66,-184,1997-1998,0.8461538461538461,Percentile: 84.6
1991-03-07,15954,1999-03-07,0.57,10,-6,8.5,78,2002-10-10T12:46:18Z,1999,3,10,66,-184,1998-1999,0.6307692307692307,Percentile: 63.1
1991-03-07,16311,2000-03-07,0,31,17,0,75,2002-10-10T12:46:18Z,2000,3,10,67,-183,1999-2000,0.5538461538461539,Percentile: 55.4
1991-03-07,16648,2001-03-07,0.12,21,10,1.5,96,2002-10-10T12:46:18Z,2001,3,10,66,-184,2000-2001,0.9384615384615385,Percentile: 93.8
1991-03-07,16978,2002-03-07,0.13,19,15,1,65,2002-10-10T12:46:18Z,2002,3,10,66,-184,2001-2002,0.4,Percentile: 40
1991-03-07,17331,2003-03-07,0,14,-7,0,85,2003-03-07T18:30:06Z,2003,3,10,66,-184,2002-2003,0.7692307692307693,Percentile: 76.9
1991-03-07,17689,2004-03-07,0.37,26,11,1.5,84,2004-03-07T18:30:08Z,2004,3,10,67,-183,2003-2004,0.7538461538461538,Percentile: 75.4
1991-03-07,18042,2005-03-07,0.26,25,5,2.5,72,2005-03-07T18:30:08Z,2005,3,10,66,-184,2004-2005,0.5384615384615384,Percentile: 53.8
1991-03-07,18393,2006-03-07,0,21,7,0,70,2006-03-07T19:30:09Z,2006,3,10,66,-184,2005-2006,0.47692307692307695,Percentile: 47.7
1991-03-07,18754,2007-03-07,0,-3,-20,0,85,2018-01-05T12:55:40Z,2007,3,10,66,-184,2006-2007,0.7692307692307693,Percentile: 76.9
1991-03-07,18978,2008-03-07,0,31,18,0,90,2008-03-07T18:30:02Z,2008,3,10,67,-183,2007-2008,0.8923076923076924,Percentile: 89.2
1991-03-07,19338,2009-03-07,0,36,25,0,78,2009-03-07T18:30:02Z,2009,3,10,66,-184,2008-2009,0.6307692307692307,Percentile: 63.1
1991-03-07,19911,2010-03-07,0,32,20,0,98,2010-03-07T18:30:02Z,2010,3,10,66,-184,2009-2010,0.9538461538461539,Percentile: 95.4
1991-03-07,20271,2011-03-07,1.63,23,1,6,90,2011-03-07T18:30:02Z,2011,3,10,66,-184,2010-2011,0.8923076923076924,Percentile: 89.2
1991-03-07,20630,2012-03-07,0,38,11,0,77,2012-03-07T18:30:02Z,2012,3,10,67,-183,2011-2012,0.6153846153846154,Percentile: 61.5
1991-03-07,21118,2013-03-07,0,23,12,0,65,2013-03-07T18:30:02Z,2013,3,10,66,-184,2012-2013,0.4,Percentile: 40
1991-03-07,21476,2014-03-07,0,28,7,0,62,2014-03-07T18:30:02Z,2014,3,10,66,-184,2013-2014,0.3076923076923077,Percentile: 30.8
1991-03-07,21835,2015-03-07,0,12,0,0,78,2015-03-07T18:30:02Z,2015,3,10,66,-184,2014-2015,0.6307692307692307,Percentile: 63.1
1991-03-07,22192,2016-03-07,0.2,25,16,1,35,2016-03-07T18:30:02Z,2016,3,10,67,-183,2015-2016,0.06153846153846154,Percentile: 6.2
1991-03-07,22536,2017-03-07,0.13,37,27,0,63,2017-03-07T19:30:02Z,2017,3,10,66,-184,2016-2017,0.35384615384615387,Percentile: 35.4
1991-03-07,22892,2018-03-07,0.09,27,19,0,51,2019-01-04T18:39:05Z,2018,3,10,66,-184,2017-2018,0.18461538461538463,Percentile: 18.5
1991-03-07,23920,2021-03-07,0,26,1,0,56,2021-03-07T23:30:01Z,2021,3,10,66,-184,2020-2021,0.2153846153846154,Percentile: 21.5
1991-03-07,24273,2022-03-07,0.03,48,26,NA,42,2022-03-19T13:02:57Z,2022,3,10,66,-184,2021-2022,0.12307692307692308,Percentile: 12.3
1991-03-09,129,1955-03-09,0.11,27,2,1,52,2002-10-10T12:46:18Z,1955,3,10,68,-182,1954-1955,0.18461538461538463,Percentile: 18.5
1991-03-09,495,1956-03-09,0.12,20,NA,1,50,2002-10-10T12:46:18Z,1956,3,10,69,-181,1955-1956,0.16923076923076924,Percentile: 16.9
1991-03-09,860,1957-03-09,0.47,31,18,12,39,2002-10-10T12:46:18Z,1957,3,10,68,-182,1956-1957,0.09230769230769231,Percentile: 9.2
1991-03-09,1225,1958-03-09,0,30,1,0,62,2002-10-10T12:46:18Z,1958,3,10,68,-182,1957-1958,0.3384615384615385,Percentile: 33.8
1991-03-09,1590,1959-03-09,0.03,20,0,0.5,65,2002-10-10T12:46:18Z,1959,3,10,68,-182,1958-1959,0.4,Percentile: 40
1991-03-09,1956,1960-03-09,0,6,-5,0,70,2002-10-10T12:46:18Z,1960,3,10,69,-181,1959-1960,0.5230769230769231,Percentile: 52.3
1991-03-09,2321,1961-03-09,0.8,22,7,16,28,2002-10-10T12:46:18Z,1961,3,10,68,-182,1960-1961,0,Percentile: 0
1991-03-09,2686,1962-03-09,0,32,17,0,53,2002-10-10T12:46:18Z,1962,3,10,68,-182,1961-1962,0.2,Percentile: 20
1991-03-09,3051,1963-03-09,0,20,10,0,77,2002-10-10T12:46:18Z,1963,3,10,68,-182,1962-1963,0.6153846153846154,Percentile: 61.5
1991-03-09,3386,1964-03-09,0.05,39,15,1.5,28,2002-10-10T12:46:18Z,1964,3,10,69,-181,1963-1964,0,Percentile: 0
1991-03-09,3721,1965-03-09,0,29,17,0,36,2002-10-10T12:46:18Z,1965,3,10,68,-182,1964-1965,0.06153846153846154,Percentile: 6.2
1991-03-09,4086,1966-03-09,0,23,10,0,76,2002-10-10T12:46:18Z,1966,3,10,68,-182,1965-1966,0.5846153846153846,Percentile: 58.5
1991-03-09,4451,1967-03-09,0,22,3,0,70,2002-10-10T12:46:18Z,1967,3,10,68,-182,1966-1967,0.5230769230769231,Percentile: 52.3
1991-03-09,4817,1968-03-09,0,39,23,0,84,2002-10-10T12:46:18Z,1968,3,10,69,-181,1967-1968,0.7230769230769231,Percentile: 72.3
1991-03-09,5182,1969-03-09,0.22,16,2,5,114,2002-10-10T12:46:18Z,1969,3,10,68,-182,1968-1969,0.9846153846153847,Percentile: 98.5
1991-03-09,5547,1970-03-09,0,7,-7,0,77,2002-10-10T12:46:18Z,1970,3,10,68,-182,1969-1970,0.6153846153846154,Percentile: 61.5
1991-03-09,5912,1971-03-09,0.27,10,-5,4,116,2002-10-10T12:46:18Z,1971,3,10,68,-182,1970-1971,1,Percentile: 100
1991-03-09,6278,1972-03-09,0.28,12,-11,3,86,2002-10-10T12:46:18Z,1972,3,10,69,-181,1971-1972,0.8,Percentile: 80
1991-03-09,6643,1973-03-09,0,43,25,0,78,2002-10-10T12:46:18Z,1973,3,10,68,-182,1972-1973,0.6461538461538462,Percentile: 64.6
1991-03-09,7008,1974-03-09,0,18,7,0,36,2002-10-10T12:46:18Z,1974,3,10,68,-182,1973-1974,0.06153846153846154,Percentile: 6.2
1991-03-09,7373,1975-03-09,0.08,5,-15,0.5,98,2002-10-10T12:46:18Z,1975,3,10,68,-182,1974-1975,0.9538461538461539,Percentile: 95.4
1991-03-09,7556,1976-03-09,0,18,-1,0,63,2002-10-10T12:46:18Z,1976,3,10,69,-181,1975-1976,0.36923076923076925,Percentile: 36.9
1991-03-09,7921,1977-03-09,0,39,22,0,94,2002-10-10T12:46:18Z,1977,3,10,68,-182,1976-1977,0.9076923076923077,Percentile: 90.8
1991-03-09,8286,1978-03-09,0,27,9,0,88,2002-10-10T12:46:18Z,1978,3,10,68,-182,1977-1978,0.8153846153846154,Percentile: 81.5
1991-03-09,8651,1979-03-09,0,28,17,0,71,2002-10-10T12:46:18Z,1979,3,10,68,-182,1978-1979,0.5538461538461539,Percentile: 55.4
1991-03-09,9017,1980-03-09,0.4,27,13,2,44,2002-10-10T12:46:18Z,1980,3,10,69,-181,1979-1980,0.12307692307692308,Percentile: 12.3
1991-03-09,9382,1981-03-09,0.1,22,16,0.3,60,2002-10-10T12:46:18Z,1981,3,10,68,-182,1980-1981,0.27692307692307694,Percentile: 27.7
1991-03-09,9747,1982-03-09,0.05,10,-3,2,111,2002-10-10T12:46:18Z,1982,3,10,68,-182,1981-1982,0.9692307692307692,Percentile: 96.9
1991-03-09,10112,1983-03-09,0.28,25,18,1,28,2002-10-10T12:46:18Z,1983,3,10,68,-182,1982-1983,0,Percentile: 0
1991-03-09,10478,1984-03-09,0,9,-13,0,76,2002-10-10T12:46:18Z,1984,3,10,69,-181,1983-1984,0.5846153846153846,Percentile: 58.5
1991-03-09,10843,1985-03-09,0,28,22,0,60,2002-10-10T12:46:18Z,1985,3,10,68,-182,1984-1985,0.27692307692307694,Percentile: 27.7
1991-03-09,11208,1986-03-09,0.24,15,-4,5,81,2002-10-10T12:46:18Z,1986,3,10,68,-182,1985-1986,0.6923076923076923,Percentile: 69.2
1991-03-09,11573,1987-03-09,0,44,-4,0,81,2002-10-10T12:46:18Z,1987,3,10,68,-182,1986-1987,0.6923076923076923,Percentile: 69.2
1991-03-09,11939,1988-03-09,0,38,25,0,59,2002-10-10T12:46:18Z,1988,3,10,69,-181,1987-1988,0.24615384615384617,Percentile: 24.6
1991-03-09,12304,1989-03-09,0,22,4,0,68,2002-10-10T12:46:18Z,1989,3,10,68,-182,1988-1989,0.4461538461538462,Percentile: 44.6
1991-03-09,12669,1990-03-09,0,38,18,0,60,2002-10-10T12:46:18Z,1990,3,10,68,-182,1989-1990,0.27692307692307694,Percentile: 27.7
1991-03-09,13034,1991-03-09,0,8,-6,0,44,2002-10-10T12:46:18Z,1991,3,10,68,-182,1990-1991,0.12307692307692308,Percentile: 12.3
1991-03-09,13400,1992-03-09,0,36,26,NA,54,2002-10-10T12:46:18Z,1992,3,10,69,-181,1991-1992,0.2153846153846154,Percentile: 21.5
1991-03-09,13765,1993-03-09,0.22,25,18,1.5,62,2002-10-10T12:46:18Z,1993,3,10,68,-182,1992-1993,0.3384615384615385,Percentile: 33.8
1991-03-09,14130,1994-03-09,0,21,2,0,79,2002-10-10T12:46:18Z,1994,3,10,68,-182,1993-1994,0.6615384615384615,Percentile: 66.2
1991-03-09,14495,1995-03-09,1.52,30,-2,10,48,2002-10-10T12:46:18Z,1995,3,10,68,-182,1994-1995,0.15384615384615385,Percentile: 15.4
1991-03-09,14861,1996-03-09,0.53,-4,-12,3.5,92,2002-10-10T12:46:18Z,1996,3,10,69,-181,1995-1996,0.8769230769230769,Percentile: 87.7
1991-03-09,15226,1997-03-09,0.03,17,-14,0,69,2002-10-10T12:46:18Z,1997,3,10,68,-182,1996-1997,0.49230769230769234,Percentile: 49.2
1991-03-09,15591,1998-03-09,0.58,44,19,0,85,2002-10-10T12:46:18Z,1998,3,10,68,-182,1997-1998,0.7692307692307693,Percentile: 76.9
1991-03-09,15956,1999-03-09,0,11,-3,0,84,2002-10-10T12:46:18Z,1999,3,10,68,-182,1998-1999,0.7230769230769231,Percentile: 72.3
1991-03-09,16312,2000-03-09,0.17,52,40,0,69,2002-10-10T12:46:18Z,2000,3,10,69,-181,1999-2000,0.49230769230769234,Percentile: 49.2
1991-03-09,16650,2001-03-09,0.15,21,17,1.5,95,2002-10-10T12:46:18Z,2001,3,10,68,-182,2000-2001,0.9230769230769231,Percentile: 92.3
1991-03-09,16980,2002-03-09,0,51,26,0,61,2002-10-10T12:46:18Z,2002,3,10,68,-182,2001-2002,0.3230769230769231,Percentile: 32.3
1991-03-09,17333,2003-03-09,0.38,27,-2,0,90,2003-03-09T18:30:09Z,2003,3,10,68,-182,2002-2003,0.8615384615384616,Percentile: 86.2
1991-03-09,17691,2004-03-09,0.15,23,14,2,89,2004-03-09T18:30:08Z,2004,3,10,69,-181,2003-2004,0.8461538461538461,Percentile: 84.6
1991-03-09,18044,2005-03-09,0.85,-3,-15,4,75,2018-01-05T12:55:40Z,2005,3,10,68,-182,2004-2005,0.5692307692307692,Percentile: 56.9
1991-03-09,18395,2006-03-09,0.13,25,16,0.5,68,2006-03-09T18:30:08Z,2006,3,10,68,-182,2005-2006,0.4461538461538462,Percentile: 44.6
1991-03-09,18756,2007-03-09,0,11,-18,0,85,2018-01-05T12:55:40Z,2007,3,10,68,-182,2006-2007,0.7692307692307693,Percentile: 76.9
1991-03-09,18980,2008-03-09,1,31,-1,4.5,96,2008-03-09T18:30:01Z,2008,3,10,69,-181,2007-2008,0.9384615384615385,Percentile: 93.8
1991-03-09,19340,2009-03-09,0.22,22,16,2,79,2009-03-09T18:30:02Z,2009,3,10,68,-182,2008-2009,0.6615384615384615,Percentile: 66.2
1991-03-09,19913,2010-03-09,0,30,12,0,92,2010-03-09T18:30:01Z,2010,3,10,68,-182,2009-2010,0.8769230769230769,Percentile: 87.7
1991-03-09,20273,2011-03-09,0,23,13,0,88,2011-03-09T18:30:01Z,2011,3,10,68,-182,2010-2011,0.8153846153846154,Percentile: 81.5
1991-03-09,20632,2012-03-09,0.9,42,9,2,68,2012-03-09T18:30:02Z,2012,3,10,69,-181,2011-2012,0.4461538461538462,Percentile: 44.6
1991-03-09,21120,2013-03-09,0,31,20,0,64,2013-03-09T18:30:01Z,2013,3,10,68,-182,2012-2013,0.38461538461538464,Percentile: 38.5
1991-03-09,21478,2014-03-09,0,14,2,0,59,2014-03-09T18:30:04Z,2014,3,10,68,-182,2013-2014,0.24615384615384617,Percentile: 24.6
1991-03-09,21837,2015-03-09,0.2,22,9,1.1,84,2015-03-09T18:30:02Z,2015,3,10,68,-182,2014-2015,0.7230769230769231,Percentile: 72.3
1991-03-09,22194,2016-03-09,0,49,33,0,31,2016-03-09T18:30:03Z,2016,3,10,69,-181,2015-2016,0.046153846153846156,Percentile: 4.6
1991-03-09,22538,2017-03-09,0.27,25,9,4.2,67,2017-03-09T18:30:03Z,2017,3,10,68,-182,2016-2017,0.4153846153846154,Percentile: 41.5
1991-03-09,23570,2020-03-09,0,48,31,0,67,2020-03-09T23:30:01Z,2020,3,10,69,-181,2019-2020,0.4153846153846154,Percentile: 41.5
1991-03-09,23922,2021-03-09,0,29,16,0,55,2021-03-09T23:30:01Z,2021,3,10,68,-182,2020-2021,0.23076923076923078,Percentile: 23.1
1991-03-09,24275,2022-03-09,0,24,12,0,42,2022-03-09T23:30:01Z,2022,3,10,68,-182,2021-2022,0.1076923076923077,Percentile: 10.8
1991-03-10,130,1955-03-10,0,38,22,0,48,2002-10-10T12:46:18Z,1955,3,10,69,-181,1954-1955,0.16923076923076924,Percentile: 16.9
1991-03-10,496,1956-03-10,0,18,-3,0,50,2002-10-10T12:46:18Z,1956,3,10,70,-180,1955-1956,0.18461538461538463,Percentile: 18.5
1991-03-10,861,1957-03-10,0.32,19,2,4,43,2002-10-10T12:46:18Z,1957,3,10,69,-181,1956-1957,0.12307692307692308,Percentile: 12.3
1991-03-10,1226,1958-03-10,0,32,19,0,62,2002-10-10T12:46:18Z,1958,3,10,69,-181,1957-1958,0.3230769230769231,Percentile: 32.3
1991-03-10,1591,1959-03-10,0,30,3,0,63,2002-10-10T12:46:18Z,1959,3,10,69,-181,1958-1959,0.3384615384615385,Percentile: 33.8
1991-03-10,1957,1960-03-10,0,6,-4,0,70,2002-10-10T12:46:18Z,1960,3,10,70,-180,1959-1960,0.5230769230769231,Percentile: 52.3
1991-03-10,2322,1961-03-10,0.22,11,-5,4,32,2002-10-10T12:46:18Z,1961,3,10,69,-181,1960-1961,0.03076923076923077,Percentile: 3.1
1991-03-10,2687,1962-03-10,0,38,21,0,52,2002-10-10T12:46:18Z,1962,3,10,69,-181,1961-1962,0.2,Percentile: 20
1991-03-10,3052,1963-03-10,0.08,20,9,0.5,76,2002-10-10T12:46:18Z,1963,3,10,69,-181,1962-1963,0.6153846153846154,Percentile: 61.5
1991-03-10,3387,1964-03-10,0.41,29,NA,4.5,38,2002-10-10T12:46:18Z,1964,3,10,70,-180,1963-1964,0.06153846153846154,Percentile: 6.2
1991-03-10,3722,1965-03-10,0.16,23,18,1,37,2002-10-10T12:46:18Z,1965,3,10,69,-181,1964-1965,0.046153846153846156,Percentile: 4.6
1991-03-10,4087,1966-03-10,0,24,14,0,74,2002-10-10T12:46:18Z,1966,3,10,69,-181,1965-1966,0.5692307692307692,Percentile: 56.9
1991-03-10,4452,1967-03-10,0,39,8,0,66,2002-10-10T12:46:18Z,1967,3,10,69,-181,1966-1967,0.4307692307692308,Percentile: 43.1
1991-03-10,4818,1968-03-10,0,35,28,0,83,2002-10-10T12:46:18Z,1968,3,10,70,-180,1967-1968,0.7230769230769231,Percentile: 72.3
1991-03-10,5183,1969-03-10,0.92,14,2,9,121,2002-10-10T12:46:18Z,1969,3,10,69,-181,1968-1969,1,Percentile: 100
1991-03-10,5548,1970-03-10,0.25,7,-8,2,78,2002-10-10T12:46:18Z,1970,3,10,69,-181,1969-1970,0.6307692307692307,Percentile: 63.1
1991-03-10,5913,1971-03-10,0,23,-2,0,111,2002-10-10T12:46:18Z,1971,3,10,69,-181,1970-1971,0.9692307692307692,Percentile: 96.9
1991-03-10,6279,1972-03-10,0.02,7,-5,1,84,2002-10-10T12:46:18Z,1972,3,10,70,-180,1971-1972,0.7692307692307693,Percentile: 76.9
1991-03-10,6644,1973-03-10,0,28,21,0,78,2002-10-10T12:46:18Z,1973,3,10,69,-181,1972-1973,0.6307692307692307,Percentile: 63.1
1991-03-10,7009,1974-03-10,0.23,25,4,2,38,2002-10-10T12:46:18Z,1974,3,10,69,-181,1973-1974,0.06153846153846154,Percentile: 6.2
1991-03-10,7374,1975-03-10,0,16,0,0,97,2002-10-10T12:46:18Z,1975,3,10,69,-181,1974-1975,0.9384615384615385,Percentile: 93.8
1991-03-10,7557,1976-03-10,0,22,6,0,63,2002-10-10T12:46:18Z,1976,3,10,70,-180,1975-1976,0.3384615384615385,Percentile: 33.8
1991-03-10,7922,1977-03-10,0,44,31,0,89,2002-10-10T12:46:18Z,1977,3,10,69,-181,1976-1977,0.8615384615384616,Percentile: 86.2
1991-03-10,8287,1978-03-10,0,33,19,0,88,2002-10-10T12:46:18Z,1978,3,10,69,-181,1977-1978,0.8307692307692308,Percentile: 83.1
1991-03-10,8652,1979-03-10,0.05,31,21,0,70,2002-10-10T12:46:18Z,1979,3,10,69,-181,1978-1979,0.5230769230769231,Percentile: 52.3
1991-03-10,9018,1980-03-10,0.03,25,16,0.5,42,2002-10-10T12:46:18Z,1980,3,10,70,-180,1979-1980,0.09230769230769231,Percentile: 9.2
1991-03-10,9383,1981-03-10,0.17,21,10,1,61,2002-10-10T12:46:18Z,1981,3,10,69,-181,1980-1981,0.3076923076923077,Percentile: 30.8
1991-03-10,9748,1982-03-10,0.05,27,7,0,111,2002-10-10T12:46:18Z,1982,3,10,69,-181,1981-1982,0.9692307692307692,Percentile: 96.9
1991-03-10,10113,1983-03-10,0.22,32,20,0,28,2002-10-10T12:46:18Z,1983,3,10,69,-181,1982-1983,0,Percentile: 0
1991-03-10,10479,1984-03-10,0,8,-10,0,74,2002-10-10T12:46:18Z,1984,3,10,70,-180,1983-1984,0.5692307692307692,Percentile: 56.9
1991-03-10,10844,1985-03-10,0,32,18,0,60,2002-10-10T12:46:18Z,1985,3,10,69,-181,1984-1985,0.2923076923076923,Percentile: 29.2
